createAt,manageObject,M8012C0,M8012C2,M8012C12,M8012C16,M8012C17,M8012C18,M8012C70,M8012C71,M8012C75,M8012C76,M8012C77,M8012C78,M8012C79,M8012C80,M8012C107,M8012C108,M8012C133,M8012C134,M8012C164,M8012C173,M8012C187,M8012C191,M8012C197,M8012C205,M8012C206,M8012C212,M8012C213,M8012C263,M8012C267,M8012C302,M8012C303,M8012C304,M8012C307,M8012C22,M8012C25,M8012C19,M8012C20,M8012C23,M8012C26,M8012C27,M8012C28,M8012C29,M8012C30,M8012C31,M8012C32,M8012C33,M8012C34,M8012C35,M8012C36,M8012C38,M8012C39,M8012C40,M8012C41,M8012C42,M8012C43,M8012C45,M8012C46,M8012C47,M8012C74,M8012C81,M8012C82,M8012C83,M8012C84,M8012C85,M8012C86,M8012C87,M8012C88,M8012C90,M8012C148,M8012C149,M8012C150,M8012C179,M8012C180,M8012C183,M8012C184,M8012C214,M8012C215,M8012C219,M8012C1,M8012C3,M8012C48,M8012C49,M8012C50,M8012C51,M8012C52,M8012C53,M8012C54,M8012C55,M8012C56,M8012C57,M8012C58,M8012C59,M8012C60,M8012C61,M8012C62,M8012C63,M8012C64,M8012C65,M8012C66,M8012C67,M8012C68,M8012C89,M8012C144,M8012C145,M8012C146,M8012C147,M8012C152,M8012C153,M8012C154,M8012C155,M8012C181,M8012C182,M8012C185,M8012C186,M8012C255,M8012C256,M8012C257,M8012C258,M8012C293,M8012C69,M8012C37,M8012C44
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-621901,114226,34078.0,13.0,16.0,11131.0,113373,21.0,11110.0,16.0,111824.0,20.0,18.0,10931.0,111441.0,67884648.0,88846.0,750762320.0,62212.0,29059.0,49868.0,,,15725.0,111819.0,11131.0,9992.0,4090.0,,,765732592.0,53640.0,,,1268.0,23386.0,10850126.0,105316053.0,133.0,1327.0,58451.0,41215.0,80598.0,47921.0,44441.0,68803.0,119898.0,131522.0,250509.0,300655.0,361127.0,607751.0,906388.0,1668268.0,1952436.0,1725610.0,3596124.0,2763992.0,3093232.0,4.0,3685263.0,6679113.0,7253615.0,6244913.0,10764147.0,7833837.0,55616510.0,30628485.0,62004.0,6864.0,26032.0,482102.0,18600.0,34827.0,17497.0,34343.0,18097.0,44777.0,105914.0,1946.0,11954.0,82532.0,49659.0,162612.0,91651.0,143230.0,225463.0,196323.0,381923.0,452049.0,690862.0,807725.0,933899.0,1092551.0,1167871.0,1141087.0,1091781.0,898663.0,821406.0,755213.0,894089.0,251840.0,52928.0,349642.0,344252.0,381556.0,429907.0,353896.0,396832.0,727696.0,1559146.0,2985.0,5773.0,2829.0,5583.0,349642.0,332602.0,295691.0,407613.0,52928.0,,,
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-621901,8056,1858.0,10.0,15.0,2884.0,8079,19.0,2864.0,12.0,6519.0,19.0,16.0,2811.0,6477.0,15223456.0,24440.0,36448528.0,6636.0,7912.0,3397.0,,,4733.0,6525.0,2884.0,3521.0,1068.0,,,36340344.0,2938.0,,,312.0,1549.0,2790150.0,6422092.0,45.0,113.0,8620.0,2953.0,31924.0,6276.0,3469.0,9676.0,3942.0,6393.0,7935.0,10327.0,9778.0,31213.0,129182.0,375243.0,683727.0,671440.0,1094249.0,335992.0,226500.0,4.0,370172.0,968333.0,1160497.0,996960.0,924418.0,209480.0,240754.0,76860.0,10444.0,,4707.0,46620.0,,,,,17213.0,22824.0,43468.0,1045.0,2758.0,38724.0,26779.0,31644.0,36763.0,56387.0,123400.0,35096.0,51365.0,66206.0,101071.0,166666.0,252054.0,359686.0,518281.0,661453.0,618372.0,532771.0,421927.0,302212.0,221274.0,31326.0,15273.0,33440.0,42159.0,156612.0,79926.0,10410.0,10477.0,24322.0,118292.0,2049.0,2151.0,2049.0,2151.0,33440.0,25184.0,33535.0,14459.0,15273.0,2.0,,
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-621901,18594,5907.0,35.0,24.0,5333.0,18447,28.0,5305.0,38.0,16867.0,30.0,42.0,5226.0,16780.0,29871248.0,36228.0,97828952.0,13800.0,11437.0,8820.0,,,8064.0,16893.0,5333.0,6078.0,2201.0,,,99544248.0,7932.0,,,1005.0,9491.0,5189958.0,16126958.0,70.0,232.0,12361.0,10752.0,42932.0,6010.0,14319.0,21217.0,20859.0,21183.0,86045.0,61977.0,145103.0,245254.0,366749.0,695761.0,834766.0,833835.0,1986474.0,1383509.0,1204724.0,6.0,1147537.0,2046079.0,2474138.0,1842010.0,2555708.0,1138322.0,1926997.0,1990113.0,19650.0,,5450.0,117009.0,12259.0,21328.0,11986.0,19934.0,16229.0,25040.0,55741.0,1254.0,5837.0,43049.0,20402.0,50918.0,22083.0,70402.0,76790.0,47246.0,74946.0,90430.0,139843.0,237593.0,357103.0,516913.0,631243.0,651869.0,651691.0,544481.0,512615.0,515534.0,598555.0,273446.0,23490.0,335861.0,269622.0,412954.0,275866.0,273515.0,261880.0,299450.0,628539.0,2803.0,4093.0,2803.0,4093.0,335861.0,257531.0,319296.0,240764.0,23490.0,1.0,,
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-621901,27198,8331.0,10.0,11.0,4141.0,27153,14.0,4127.0,11.0,25601.0,13.0,13.0,4048.0,25436.0,22897552.0,44363.0,168566736.0,72662.0,13054.0,52878.0,,,5838.0,25601.0,4141.0,4011.0,1127.0,,,177354240.0,70531.0,,,560.0,3914.0,4023071.0,24346380.0,61.0,384.0,144090.0,77475.0,256577.0,250456.0,445377.0,755828.0,1379743.0,1480366.0,2679126.0,2010528.0,2777228.0,3561045.0,3528934.0,2150543.0,1502445.0,1107388.0,2264623.0,962077.0,737790.0,3.0,919456.0,1562653.0,1212781.0,789209.0,489647.0,219042.0,700224.0,103212.0,49769.0,52528.0,90076.0,52953.0,3290.0,9072.0,3196.0,9072.0,14965.0,23826.0,47552.0,1252.0,4047.0,49988.0,22967.0,80858.0,54971.0,91916.0,130300.0,139244.0,221448.0,236042.0,266388.0,303943.0,317559.0,361240.0,609445.0,727675.0,785348.0,683446.0,572167.0,440486.0,308194.0,72292.0,25807.0,71813.0,36014.0,128508.0,35083.0,8930.0,8103.0,27965.0,207949.0,1955.0,2413.0,1892.0,2413.0,71813.0,31448.0,23584.0,11617.0,25807.0,,,
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-621901,33457,5234.0,11.0,16.0,4797.0,33320,20.0,4778.0,14.0,31763.0,20.0,18.0,4701.0,31651.0,26521856.0,35791.0,222136824.0,19399.0,10540.0,15443.0,,,6916.0,31766.0,4797.0,5048.0,2068.0,,,222561480.0,15527.0,,,882.0,13919.0,4656761.0,31530190.0,67.0,479.0,10790.0,6076.0,34860.0,3624.0,3207.0,10217.0,3921.0,9540.0,10863.0,14013.0,33244.0,177149.0,618401.0,1239145.0,1122737.0,655047.0,651964.0,270398.0,405583.0,5.0,757234.0,2412019.0,1451410.0,875810.0,1757802.0,2590525.0,20908038.0,1237065.0,24682.0,,8646.0,145974.0,17058.0,26675.0,16614.0,26482.0,14232.0,20375.0,46607.0,1329.0,4928.0,26405.0,21092.0,20007.0,22371.0,71756.0,87002.0,40636.0,53810.0,87865.0,148757.0,150764.0,206566.0,256407.0,380443.0,613912.0,724442.0,663518.0,622246.0,567313.0,492551.0,155738.0,19777.0,182383.0,204957.0,300419.0,254979.0,211973.0,149482.0,223979.0,997237.0,4568.0,4568.0,3518.0,3518.0,182383.0,195504.0,204097.0,225233.0,19777.0,1.0,,
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-621901,180847,28482.0,17.0,31.0,8391.0,180133,37.0,8352.0,19.0,178575.0,39.0,25.0,8199.0,178059.0,44793112.0,66080.0,1346845544.0,78869.0,18916.0,70126.0,,,13035.0,178575.0,8391.0,8130.0,3866.0,,,1347977888.0,75531.0,,,1089.0,28590.0,8108411.0,177103167.0,82.0,1830.0,16599.0,16127.0,75265.0,19541.0,12976.0,33554.0,43599.0,98292.0,293659.0,199286.0,485692.0,1271976.0,2131669.0,3111237.0,2987757.0,2018116.0,6694340.0,4580902.0,5744992.0,8.0,5847828.0,6826689.0,5853855.0,5101147.0,11594519.0,12086891.0,93543985.0,36589962.0,81079.0,2872.0,71470.0,708255.0,21067.0,30780.0,20040.0,30780.0,28683.0,37377.0,86927.0,1604.0,9857.0,37239.0,34261.0,125993.0,54775.0,95717.0,108290.0,59016.0,85413.0,118985.0,173760.0,247928.0,318197.0,461189.0,649230.0,799341.0,842979.0,657102.0,607737.0,608073.0,707986.0,365858.0,38540.0,432488.0,512636.0,788326.0,546056.0,389138.0,274338.0,929312.0,2391546.0,2848.0,5039.0,2562.0,5039.0,432488.0,498030.0,704141.0,511910.0,38540.0,2.0,,
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-621901,32795,8446.0,17.0,26.0,18671.0,32366,32.0,18639.0,20.0,30808.0,32.0,27.0,18395.0,30633.0,113365360.0,85151.0,192273440.0,25473.0,28538.0,18193.0,,,16481.0,30807.0,18671.0,13262.0,3371.0,,,194937864.0,19819.0,,,1382.0,13453.0,18331187.0,29493185.0,189.0,299.0,19641.0,17471.0,72171.0,11762.0,14716.0,36619.0,40259.0,59117.0,106764.0,189549.0,496065.0,1515214.0,1776166.0,1978618.0,1641004.0,1144957.0,1440646.0,1152654.0,1208555.0,8.0,1900877.0,2925370.0,2498168.0,1661082.0,2659115.0,2148086.0,10803774.0,2325444.0,40216.0,1072.0,8877.0,122347.0,13411.0,23244.0,12449.0,21335.0,26948.0,40648.0,101580.0,2338.0,21511.0,94808.0,59829.0,144624.0,66440.0,127543.0,252978.0,110676.0,196916.0,239484.0,323531.0,377869.0,426756.0,538159.0,781349.0,1044426.0,1128596.0,1062217.0,1046928.0,1191271.0,1261149.0,692209.0,50246.0,729183.0,770987.0,905201.0,1008100.0,1239256.0,1407483.0,1970113.0,8461765.0,2759.0,4918.0,2533.0,4289.0,729183.0,761701.0,818879.0,986295.0,50246.0,2.0,,
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-621901,129992,38020.0,28.0,72.0,6092.0,129365,87.0,6006.0,37.0,127777.0,90.0,52.0,5839.0,127325.0,30419752.0,57597.0,908506624.0,69521.0,18143.0,62252.0,,,10841.0,127796.0,6092.0,6463.0,2364.0,,,925502624.0,63997.0,,,396.0,18805.0,5764756.0,121887651.0,60.0,1300.0,51226.0,27827.0,62100.0,33314.0,27526.0,79477.0,62715.0,126287.0,174542.0,350012.0,665259.0,2157704.0,5220405.0,9464546.0,8055389.0,5934724.0,15999234.0,6823775.0,4622610.0,21.0,5638811.0,12591055.0,21817453.0,17556551.0,25996523.0,10047936.0,12400885.0,205869.0,70436.0,3316.0,71974.0,574786.0,15347.0,21815.0,14691.0,21815.0,30237.0,46134.0,88787.0,1497.0,6840.0,58524.0,64676.0,146010.0,76055.0,153192.0,403022.0,76502.0,99875.0,90994.0,136314.0,199934.0,267142.0,460456.0,602960.0,784431.0,762190.0,667811.0,741713.0,634308.0,435569.0,150200.0,37005.0,128751.0,194792.0,350744.0,254958.0,378266.0,631149.0,991214.0,833535.0,1694.0,3026.0,1533.0,2428.0,128751.0,185605.0,260271.0,233020.0,37005.0,4.0,,
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-621901,260116,44507.0,29.0,63.0,14689.0,258727,76.0,14612.0,34.0,257156.0,78.0,49.0,14321.0,256390.0,81966752.0,102027.0,1903877440.0,99125.0,29890.0,90127.0,,,19547.0,257158.0,14689.0,12193.0,5747.0,,,1910828728.0,91365.0,,,1693.0,25787.0,14158483.0,254453466.0,129.0,2358.0,67008.0,27390.0,88651.0,16273.0,14619.0,52181.0,27400.0,56622.0,48619.0,75294.0,112071.0,283186.0,510878.0,999767.0,1508430.0,1196863.0,3251854.0,2748041.0,3587361.0,19.0,6858830.0,18723596.0,29251027.0,21408325.0,44362907.0,27865976.0,101906111.0,37242654.0,107279.0,1948.0,8967.0,956333.0,22865.0,30991.0,20803.0,30365.0,31741.0,66297.0,135733.0,1719.0,17580.0,76817.0,59605.0,278933.0,54116.0,132763.0,453892.0,88273.0,110981.0,98064.0,142382.0,237462.0,304475.0,475776.0,680525.0,726787.0,684354.0,624066.0,619266.0,620327.0,414860.0,233295.0,62467.0,68534.0,386101.0,3169924.0,4762643.0,603370.0,934341.0,1934776.0,3214824.0,7282.0,11507.0,6251.0,10472.0,68534.0,142180.0,283670.0,428304.0,62467.0,4.0,,
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-621901,191255,27876.0,28.0,58.0,6429.0,190405,68.0,6359.0,35.0,188821.0,69.0,50.0,6242.0,188295.0,29215664.0,28567.0,1407361504.0,70841.0,10859.0,65130.0,,,12708.0,188833.0,6429.0,8545.0,3653.0,,,1412226232.0,68993.0,,,784.0,23253.0,6174897.0,186032276.0,57.0,1744.0,72497.0,21421.0,78889.0,30219.0,43912.0,83195.0,52164.0,74505.0,81229.0,108814.0,185120.0,460389.0,561048.0,886966.0,885348.0,571032.0,1811608.0,1788858.0,1823602.0,18.0,3097839.0,6991770.0,11683235.0,10125420.0,19931690.0,12251488.0,68225076.0,75203184.0,78072.0,4373.0,19378.0,712180.0,22268.0,34242.0,20548.0,34161.0,38150.0,46353.0,94866.0,172.0,10591.0,104465.0,57383.0,167194.0,76275.0,159750.0,509904.0,56871.0,64463.0,45719.0,55392.0,46072.0,46865.0,42998.0,47270.0,64255.0,47050.0,58336.0,68475.0,75640.0,137015.0,72188.0,32768.0,83374.0,128441.0,1372898.0,329152.0,182422.0,180937.0,706652.0,6893157.0,895.0,2265.0,866.0,2119.0,83374.0,103682.0,86409.0,101349.0,32768.0,3.0,,
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-621901,159191,21542.0,33.0,59.0,11303.0,158100,70.0,11234.0,40.0,156516.0,71.0,53.0,11045.0,156035.0,63915376.0,60160.0,1150625264.0,54736.0,24215.0,50251.0,,,20362.0,156525.0,11303.0,15637.0,5871.0,,,1147935240.0,54816.0,,,1493.0,27026.0,10927746.0,155494401.0,101.0,1425.0,53649.0,11257.0,105164.0,7245.0,9120.0,37937.0,8721.0,22336.0,20279.0,32072.0,29304.0,62476.0,224890.0,208978.0,520707.0,368467.0,1939052.0,3435224.0,5346456.0,20.0,6644811.0,9945563.0,9950598.0,7826697.0,15532505.0,11335987.0,59343598.0,45675591.0,76215.0,,4225.0,765167.0,24366.0,34519.0,22043.0,33278.0,43842.0,51448.0,130699.0,637.0,15733.0,45410.0,63629.0,166878.0,172461.0,234103.0,726691.0,61530.0,93816.0,86199.0,81501.0,108209.0,124022.0,130309.0,153000.0,216050.0,236275.0,304008.0,383096.0,711122.0,533101.0,245281.0,44579.0,260446.0,524052.0,3524595.0,3681598.0,394266.0,425620.0,1253467.0,3229176.0,2589.0,10600.0,2380.0,9573.0,260446.0,457887.0,487049.0,414988.0,44579.0,4.0,,
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-621901,143101,26038.0,32.0,55.0,8313.0,142387,64.0,8248.0,39.0,140799.0,67.0,52.0,8123.0,140376.0,43159368.0,34036.0,1030193088.0,69977.0,9946.0,66777.0,,,15004.0,140813.0,8313.0,11434.0,4252.0,,,1035328552.0,88738.0,,,890.0,30336.0,8025672.0,137898373.0,76.0,1323.0,40271.0,16433.0,77847.0,6132.0,5600.0,36743.0,15380.0,31390.0,49857.0,72074.0,139796.0,371670.0,618325.0,804232.0,690588.0,474739.0,925103.0,1310683.0,2246407.0,18.0,3896870.0,9412602.0,14708199.0,12345538.0,23089591.0,16965241.0,57600761.0,20921409.0,80688.0,,6604.0,1008163.0,18162.0,33577.0,16705.0,31976.0,59186.0,65205.0,126678.0,403.0,12777.0,17774.0,17538.0,40612.0,3213.0,91645.0,476922.0,5272.0,9861.0,6442.0,9766.0,13537.0,16060.0,21258.0,28448.0,31674.0,39682.0,49387.0,58639.0,90703.0,234098.0,110227.0,26855.0,202619.0,456671.0,2389553.0,1893722.0,638427.0,915595.0,1712295.0,4939548.0,,,,,202619.0,428275.0,620159.0,698008.0,26855.0,4.0,,
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-621901,233361,32296.0,26.0,58.0,13793.0,232711,67.0,13726.0,33.0,231137.0,69.0,47.0,13284.0,230305.0,88833000.0,228465.0,1787213008.0,220396.0,100032.0,186499.0,,,17062.0,231137.0,13793.0,11348.0,2866.0,,,1782661816.0,217826.0,,,1989.0,31244.0,13151142.0,231918290.0,122.0,2134.0,177670.0,109013.0,182724.0,209691.0,412094.0,909136.0,2415011.0,3801509.0,6010452.0,3947002.0,4537077.0,5400609.0,6161386.0,8602064.0,6780933.0,3413345.0,7695256.0,5611823.0,5834698.0,18.0,7042026.0,12995217.0,16817281.0,14101612.0,37259123.0,22317831.0,49547636.0,29419536.0,183619.0,51283.0,148833.0,1425575.0,10741.0,34619.0,9626.0,34134.0,48730.0,63263.0,126244.0,1522.0,15756.0,463105.0,609145.0,1221720.0,958406.0,835828.0,1375654.0,782542.0,929275.0,760358.0,856798.0,892951.0,830492.0,836802.0,782002.0,663000.0,517104.0,577879.0,773089.0,921357.0,435718.0,179427.0,133590.0,191446.0,285964.0,1027797.0,328980.0,223356.0,210124.0,541601.0,1294662.0,1501.0,5796.0,1331.0,4456.0,191446.0,268297.0,308558.0,298533.0,133590.0,3.0,,225.0
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-621901,18159,3319.0,29.0,60.0,3309.0,18077,70.0,3239.0,34.0,16482.0,73.0,49.0,3063.0,16333.0,19800456.0,109733.0,109789936.0,55264.0,64528.0,49863.0,,,7450.0,16500.0,3309.0,5464.0,1403.0,,,111763896.0,52876.0,,,476.0,5462.0,3030033.0,16214053.0,36.0,188.0,1737454.0,445343.0,592023.0,628525.0,510621.0,517937.0,540090.0,464289.0,593040.0,404812.0,611398.0,807601.0,777670.0,904505.0,731649.0,564278.0,1511574.0,1013444.0,697734.0,19.0,544205.0,464189.0,346505.0,298216.0,516103.0,680668.0,1939936.0,1210536.0,53310.0,83940.0,23862.0,48175.0,3024.0,31978.0,2938.0,31978.0,36470.0,41485.0,74057.0,464.0,4537.0,456155.0,345070.0,989817.0,358686.0,248443.0,469452.0,108926.0,135415.0,106247.0,115349.0,78860.0,96084.0,85576.0,80215.0,72967.0,56212.0,66472.0,64178.0,62304.0,76919.0,44977.0,87219.0,38072.0,77552.0,866197.0,77181.0,51122.0,78436.0,286218.0,659005.0,764.0,1414.0,749.0,1414.0,38072.0,63456.0,49907.0,52405.0,87219.0,4.0,,
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-621901,61512,7881.0,24.0,53.0,3579.0,61352,63.0,3516.0,30.0,59760.0,63.0,42.0,3408.0,59558.0,20778936.0,35899.0,453974736.0,26529.0,13365.0,25269.0,,,6699.0,59774.0,3579.0,5210.0,1567.0,,,454626440.0,26380.0,,,1231.0,21373.0,3367694.0,59355403.0,41.0,700.0,49021.0,16972.0,46645.0,8461.0,5523.0,38937.0,16587.0,49784.0,50646.0,69645.0,186891.0,176505.0,230239.0,506149.0,756649.0,740365.0,3377605.0,4298237.0,6011608.0,16.0,6789522.0,11185678.0,10365628.0,5594072.0,5429273.0,1691965.0,5224582.0,4921356.0,35886.0,170.0,1242.0,289413.0,18299.0,24547.0,17780.0,24419.0,24781.0,27421.0,55029.0,328.0,5047.0,41564.0,60669.0,288795.0,67055.0,107866.0,191585.0,146590.0,271398.0,300289.0,319019.0,271799.0,240545.0,203537.0,180912.0,138259.0,139337.0,154471.0,161302.0,168299.0,179235.0,70856.0,35680.0,64550.0,136437.0,889672.0,145359.0,51478.0,79620.0,281319.0,811256.0,2548.0,4319.0,2425.0,3849.0,64550.0,90104.0,73897.0,64199.0,35680.0,3.0,,
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-621901,241968,39722.0,24.0,62.0,8015.0,241313,73.0,7942.0,29.0,239730.0,74.0,45.0,7717.0,238952.0,46605488.0,117167.0,1826028664.0,135792.0,37417.0,129661.0,,,13135.0,239738.0,8015.0,7572.0,2753.0,,,1834408344.0,135522.0,,,782.0,17036.0,7571127.0,236361296.0,72.0,2219.0,7147.0,20269.0,56488.0,14194.0,29518.0,105239.0,174384.0,267051.0,400007.0,424969.0,649671.0,1583016.0,3342032.0,6897860.0,7670654.0,6621315.0,22176145.0,21541264.0,22966931.0,16.0,24140760.0,22392251.0,15017176.0,8541271.0,13791357.0,10480946.0,61441999.0,28731702.0,131085.0,501.0,29562.0,907121.0,15754.0,24715.0,14355.0,24622.0,48209.0,54966.0,105742.0,705.0,10353.0,90396.0,150171.0,258650.0,320257.0,402960.0,344526.0,342500.0,575994.0,566259.0,582788.0,556777.0,482218.0,374796.0,329579.0,315942.0,286592.0,274518.0,255217.0,265013.0,292651.0,76125.0,52580.0,106136.0,200328.0,1198231.0,381004.0,388555.0,435996.0,651971.0,1612641.0,1596.0,2994.0,1419.0,2876.0,106136.0,180924.0,254746.0,348361.0,52580.0,4.0,354.0,
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-621901,171569,24423.0,27.0,72.0,8591.0,170892,83.0,8509.0,33.0,169312.0,85.0,48.0,8291.0,168766.0,48854232.0,134564.0,1254657760.0,101515.0,53667.0,93569.0,,,14031.0,169316.0,8591.0,9281.0,3864.0,,,1260666720.0,99968.0,,,1317.0,23376.0,8193195.0,166574932.0,78.0,1577.0,276828.0,119682.0,198274.0,195658.0,134975.0,157849.0,128857.0,201881.0,186629.0,235828.0,431695.0,534582.0,1411525.0,3769873.0,4447421.0,4064400.0,14268797.0,9583349.0,9396789.0,19.0,8732870.0,10353785.0,5664401.0,3543190.0,5893673.0,6393210.0,52663711.0,50998536.0,102389.0,7494.0,26360.0,705274.0,14673.0,33854.0,13283.0,33716.0,53352.0,60363.0,115584.0,776.0,11537.0,272906.0,254974.0,779515.0,375960.0,354853.0,332077.0,324935.0,400204.0,324371.0,290986.0,268797.0,217688.0,176717.0,160333.0,169778.0,196533.0,196403.0,208965.0,240028.0,294841.0,160714.0,84168.0,155721.0,297837.0,1082265.0,427581.0,481993.0,548358.0,1392676.0,3502616.0,1646.0,9415.0,1519.0,9415.0,155721.0,278670.0,358840.0,392178.0,84168.0,4.0,,
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-621901,161325,27536.0,32.0,68.0,7663.0,160664,78.0,7584.0,39.0,159070.0,81.0,52.0,7413.0,158589.0,41250360.0,67008.0,1181358696.0,72999.0,28541.0,67932.0,,,13373.0,159082.0,7663.0,9135.0,3855.0,,,1185252096.0,70282.0,,,6319.0,29359.0,7341935.0,156632867.0,74.0,1587.0,95066.0,28636.0,106395.0,33024.0,50450.0,126752.0,232142.0,261667.0,430451.0,612087.0,1101037.0,2274571.0,2838714.0,3104056.0,2315433.0,1598039.0,4579379.0,3915714.0,4502304.0,17.0,5046116.0,7810702.0,8054277.0,5956772.0,10696796.0,8002912.0,73658443.0,39547410.0,82171.0,6428.0,39132.0,656417.0,16892.0,33837.0,16071.0,33163.0,27586.0,36420.0,83764.0,657.0,10891.0,279650.0,111457.0,352701.0,52423.0,95376.0,78320.0,37375.0,61360.0,45795.0,51700.0,77094.0,109788.0,155136.0,234208.0,238017.0,226881.0,199107.0,170495.0,256025.0,347588.0,178208.0,57264.0,241026.0,451767.0,1340203.0,634039.0,648221.0,673954.0,1451594.0,3884663.0,2133.0,12617.0,2043.0,12398.0,241026.0,439194.0,558648.0,598050.0,57264.0,4.0,,
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-621901,233943,41678.0,39.0,88.0,6234.0,232551,101.0,6134.0,46.0,230951.0,104.0,64.0,5995.0,230312.0,27196144.0,42516.0,1666657696.0,78824.0,20877.0,74288.0,,,18708.0,230970.0,6234.0,8450.0,5313.0,,,1653756120.0,78511.0,,,839.0,23319.0,5913054.0,226839358.0,54.0,2067.0,76285.0,23814.0,93287.0,32979.0,37759.0,93326.0,120975.0,185343.0,256869.0,350827.0,516903.0,902336.0,1181530.0,1552633.0,1254488.0,906319.0,2533037.0,2576763.0,2837215.0,23.0,4027873.0,6998506.0,7816858.0,7070549.0,15247074.0,17379133.0,143345243.0,56105325.0,93482.0,1952.0,11581.0,818346.0,22191.0,31305.0,20574.0,30311.0,28095.0,35037.0,98675.0,384.0,10422.0,66556.0,75534.0,319162.0,57356.0,84581.0,85670.0,13156.0,17742.0,13856.0,26234.0,37558.0,55173.0,69786.0,83243.0,89655.0,109938.0,133776.0,145486.0,144022.0,279849.0,130868.0,45306.0,163771.0,278362.0,1224557.0,463558.0,482871.0,560040.0,1131250.0,5223315.0,1182.0,1714.0,1138.0,1566.0,163771.0,258826.0,361788.0,392493.0,45306.0,5.0,,
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-621901,124220,22736.0,32.0,77.0,9976.0,122953,88.0,9888.0,40.0,121356.0,91.0,59.0,9764.0,120972.0,49840632.0,32379.0,803199400.0,40360.0,10685.0,36769.0,,,21612.0,121369.0,9976.0,13490.0,6452.0,,,792467752.0,40057.0,,,571.0,16785.0,9690826.0,117728505.0,88.0,1058.0,24783.0,23234.0,105838.0,24184.0,45683.0,87674.0,53496.0,101518.0,154533.0,199441.0,331064.0,658059.0,817470.0,1089306.0,1185309.0,962700.0,2571234.0,2706841.0,2977903.0,24.0,3057411.0,4538293.0,5641897.0,4471197.0,9356275.0,11247982.0,50341570.0,42534663.0,65219.0,,10598.0,368704.0,20706.0,33954.0,19445.0,33636.0,44654.0,55680.0,133544.0,543.0,15490.0,33041.0,22494.0,86700.0,14641.0,78564.0,79630.0,30240.0,54393.0,32517.0,40636.0,48414.0,63750.0,56330.0,72870.0,118735.0,125237.0,168054.0,148333.0,162448.0,298028.0,157163.0,30189.0,190274.0,323509.0,1469467.0,538792.0,612838.0,815178.0,3155539.0,8163495.0,1505.0,1505.0,1478.0,1478.0,190274.0,281395.0,369740.0,421584.0,30189.0,4.0,,
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-621901,6347,1258.0,20.0,57.0,1182.0,6356,66.0,1117.0,25.0,4764.0,66.0,38.0,1080.0,4729.0,4968992.0,14421.0,20034720.0,4033.0,7258.0,2407.0,,,4873.0,4778.0,1182.0,4306.0,1724.0,,,19434896.0,2416.0,,,402.0,2693.0,1066729.0,4664203.0,13.0,53.0,23396.0,9311.0,48681.0,17788.0,5663.0,39656.0,61111.0,54165.0,24758.0,55305.0,44464.0,77352.0,95828.0,117366.0,71924.0,72188.0,132127.0,145591.0,78318.0,17.0,143797.0,184639.0,271883.0,276457.0,863905.0,836284.0,1502341.0,1027722.0,10871.0,1765.0,3178.0,52722.0,8330.0,18166.0,7343.0,15237.0,31689.0,33907.0,58761.0,134.0,2520.0,34437.0,30853.0,119896.0,25975.0,61157.0,68108.0,26384.0,23672.0,22698.0,34663.0,44149.0,51492.0,66632.0,45869.0,44160.0,47744.0,65889.0,63966.0,75117.0,107787.0,66086.0,15359.0,38095.0,84591.0,1114838.0,140899.0,65738.0,97244.0,146509.0,204686.0,1750.0,2158.0,1619.0,1780.0,38095.0,66803.0,71073.0,73117.0,15359.0,4.0,,
