createAt,manageObject,M8029C207,M8029C209,M8029C210,M8029C211,M8029C31,M8029C32,M8029C186,M8029C187,M8029C188,M8029C189,M8029C190,M8029C191,M8029C192,M8029C193,M8029C194,M8029C196,M8029C198,M8029C199,M8029C200,M8029C201,M8029C202,M8029C203,M8029C204,M8029C205,M8029C224,M8029C195,M8029C197,M8029C208
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-341601,5.0,248.0,8347.0,100,61.0,682.0,2960.0,4195.0,6567.0,4649.0,209.0,262.0,1266.0,459.0,25.0,17.0,2572.0,3782.0,5074.0,4023.0,191.0,242.0,1240.0,431.0,90000,15.0,12.0,25.0
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-341601,5.0,255.0,6966.0,100,53.0,681.0,3114.0,4260.0,3529.0,2218.0,505.0,811.0,955.0,537.0,20.0,49.0,2494.0,3348.0,2494.0,1611.0,369.0,550.0,680.0,400.0,90000,38.0,21.0,23.0
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-341601,5.0,212.0,5835.0,100,59.0,629.0,3822.0,5036.0,4697.0,3132.0,690.0,1208.0,1292.0,855.0,33.0,84.0,3021.0,3762.0,3306.0,2245.0,402.0,635.0,763.0,450.0,90000,86.0,71.0,25.0
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-341601,4.0,181.0,7240.0,100,69.0,572.0,3487.0,5769.0,7768.0,4578.0,354.0,649.0,1722.0,695.0,14.0,56.0,3036.0,4962.0,5822.0,3780.0,222.0,363.0,1406.0,446.0,90000,41.0,46.0,25.0
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-341601,4.0,160.0,8679.0,100,93.0,591.0,2023.0,3602.0,5328.0,4461.0,82.0,162.0,658.0,265.0,40.0,31.0,1739.0,3291.0,4480.0,4020.0,74.0,121.0,582.0,220.0,90000,26.0,27.0,26.0
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-341601,4.0,180.0,7217.0,100,51.0,523.0,2586.0,4590.0,5506.0,4078.0,81.0,173.0,672.0,258.0,74.0,74.0,2097.0,3850.0,4394.0,3530.0,63.0,149.0,622.0,221.0,90000,98.0,44.0,25.0
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-341601,5.0,219.0,5573.0,100,68.0,582.0,772.0,1459.0,1076.0,957.0,39.0,69.0,65.0,64.0,17.0,8.0,620.0,1210.0,934.0,797.0,37.0,65.0,61.0,55.0,90000,23.0,14.0,25.0
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-341601,5.0,158.0,5679.0,100,80.0,505.0,1595.0,1442.0,1306.0,1098.0,182.0,139.0,181.0,108.0,23.0,14.0,1271.0,1163.0,1036.0,922.0,169.0,119.0,175.0,104.0,90000,18.0,8.0,20.0
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-341601,4.0,165.0,7302.0,100,40.0,537.0,4787.0,4541.0,4552.0,2944.0,364.0,403.0,760.0,354.0,34.0,30.0,4152.0,3850.0,3506.0,2386.0,343.0,382.0,726.0,340.0,90000,34.0,22.0,23.0
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-341601,4.0,155.0,5136.0,100,53.0,479.0,7644.0,8575.0,8009.0,4759.0,242.0,376.0,941.0,460.0,70.0,68.0,6719.0,7514.0,6494.0,3908.0,234.0,354.0,920.0,436.0,90000,91.0,40.0,23.0
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-341601,4.0,118.0,4965.0,100,41.0,461.0,5804.0,7652.0,6433.0,3518.0,420.0,539.0,938.0,424.0,27.0,19.0,5199.0,6851.0,5284.0,2984.0,271.0,417.0,836.0,353.0,90000,25.0,13.0,22.0
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-341601,5.0,142.0,3097.0,100,50.0,507.0,5989.0,7177.0,6586.0,4491.0,890.0,975.0,1179.0,707.0,42.0,59.0,4937.0,5977.0,5235.0,3607.0,608.0,656.0,879.0,568.0,90000,48.0,29.0,22.0
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-341601,4.0,215.0,4566.0,100,48.0,614.0,2519.0,3046.0,3028.0,1934.0,278.0,293.0,379.0,283.0,16.0,20.0,2177.0,2650.0,2560.0,1595.0,172.0,217.0,312.0,215.0,90000,12.0,16.0,23.0
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-341601,5.0,208.0,3442.0,100,48.0,567.0,1027.0,773.0,554.0,385.0,142.0,101.0,83.0,65.0,3.0,,844.0,639.0,457.0,300.0,137.0,93.0,78.0,63.0,90000,3.0,2.0,9.0
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-341601,5.0,204.0,4262.0,100,42.0,575.0,1134.0,894.0,611.0,427.0,117.0,99.0,61.0,49.0,3.0,2.0,962.0,758.0,517.0,361.0,112.0,95.0,59.0,48.0,90000,1.0,2.0,9.0
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-341601,5.0,221.0,4440.0,100,58.0,597.0,1505.0,1219.0,849.0,596.0,169.0,110.0,106.0,58.0,13.0,5.0,1234.0,1009.0,699.0,507.0,150.0,104.0,100.0,51.0,90000,20.0,3.0,16.0
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-341601,5.0,219.0,4202.0,100,34.0,579.0,1642.0,1071.0,704.0,421.0,261.0,172.0,153.0,103.0,3.0,2.0,1316.0,846.0,526.0,312.0,256.0,169.0,152.0,101.0,90000,4.0,,22.0
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-341601,5.0,182.0,5132.0,100,28.0,513.0,2863.0,1852.0,1022.0,675.0,470.0,365.0,288.0,208.0,2.0,1.0,2311.0,1418.0,720.0,444.0,459.0,357.0,286.0,205.0,90000,1.0,,22.0
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-341601,5.0,168.0,5728.0,100,33.0,447.0,2213.0,1434.0,1103.0,793.0,449.0,336.0,291.0,215.0,5.0,3.0,1671.0,1058.0,780.0,561.0,433.0,328.0,287.0,209.0,90000,2.0,1.0,22.0
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-341601,5.0,159.0,3786.0,100,31.0,453.0,230.0,264.0,221.0,186.0,17.0,35.0,37.0,60.0,1.0,1.0,198.0,212.0,178.0,122.0,17.0,35.0,35.0,60.0,90000,1.0,,21.0
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-341601,4.0,159.0,3762.0,100,18.0,464.0,987.0,1037.0,941.0,1062.0,164.0,208.0,265.0,368.0,2.0,2.0,803.0,806.0,663.0,663.0,161.0,208.0,263.0,367.0,90000,1.0,,22.0
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-341601,4.0,161.0,4933.0,100,28.0,493.0,1013.0,1026.0,898.0,1006.0,162.0,228.0,258.0,339.0,1.0,2.0,826.0,766.0,609.0,644.0,161.0,228.0,257.0,338.0,90000,1.0,1.0,22.0
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-341601,4.0,178.0,5574.0,100,37.0,511.0,273.0,309.0,214.0,228.0,19.0,41.0,46.0,61.0,2.0,,240.0,260.0,166.0,158.0,18.0,40.0,46.0,61.0,90000,,,22.0
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-341601,5.0,117.0,7061.0,100,20.0,385.0,100.0,96.0,69.0,52.0,4.0,4.0,2.0,6.0,3.0,1.0,84.0,82.0,58.0,44.0,2.0,4.0,2.0,5.0,90000,,,18.0
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-341601,4.0,173.0,6956.0,100,39.0,484.0,96.0,113.0,96.0,76.0,5.0,6.0,6.0,5.0,,,80.0,102.0,90.0,67.0,5.0,5.0,6.0,5.0,90000,,2.0,18.0
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-341601,5.0,119.0,7042.0,100,15.0,411.0,85.0,97.0,79.0,64.0,2.0,3.0,4.0,3.0,,,79.0,90.0,72.0,61.0,2.0,3.0,4.0,3.0,90000,1.0,,15.0
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-341601,5.0,116.0,6397.0,100,25.0,385.0,354.0,431.0,332.0,250.0,25.0,43.0,55.0,55.0,,1.0,322.0,370.0,264.0,191.0,24.0,40.0,52.0,55.0,90000,1.0,,22.0
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-341601,5.0,101.0,7701.0,100,22.0,343.0,1058.0,1122.0,844.0,690.0,149.0,219.0,222.0,218.0,,,885.0,873.0,598.0,466.0,146.0,212.0,218.0,218.0,90000,,,22.0
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-341601,5.0,108.0,6783.0,100,22.0,364.0,1048.0,1002.0,1118.0,1224.0,199.0,247.0,381.0,471.0,1.0,,815.0,725.0,706.0,722.0,198.0,240.0,377.0,470.0,90000,2.0,2.0,22.0
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-341601,5.0,120.0,7937.0,100,23.0,469.0,427.0,532.0,546.0,556.0,53.0,94.0,138.0,181.0,1.0,1.0,361.0,419.0,388.0,360.0,51.0,90.0,136.0,179.0,90000,1.0,,22.0
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-341601,5.0,120.0,7816.0,100,19.0,476.0,100.0,102.0,79.0,55.0,10.0,11.0,5.0,6.0,,,90.0,91.0,74.0,46.0,9.0,10.0,5.0,5.0,90000,,1.0,10.0
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-341601,5.0,141.0,8174.0,100,30.0,663.0,2336.0,2383.0,1851.0,1412.0,363.0,285.0,309.0,236.0,23.0,20.0,1758.0,1774.0,1331.0,1013.0,314.0,257.0,284.0,219.0,90000,45.0,23.0,22.0
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-341601,4.0,123.0,9146.0,100,43.0,758.0,3648.0,3172.0,2587.0,2116.0,439.0,350.0,331.0,274.0,44.0,49.0,2916.0,2412.0,1931.0,1583.0,371.0,286.0,278.0,244.0,90000,54.0,31.0,20.0
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-341601,4.0,188.0,10289.0,100,47.0,1125.0,3609.0,3521.0,3038.0,2793.0,235.0,225.0,230.0,194.0,181.0,100.0,2360.0,2332.0,2241.0,2288.0,192.0,195.0,201.0,177.0,90000,181.0,38.0,17.0
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-341601,5.0,355.0,11567.0,100,119.0,1203.0,1124.0,1394.0,1392.0,1245.0,181.0,130.0,125.0,83.0,28.0,26.0,813.0,1158.0,1118.0,1040.0,168.0,125.0,118.0,71.0,90000,16.0,18.0,18.0
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-341601,4.0,338.0,12075.0,100,121.0,1286.0,1331.0,1980.0,2165.0,1971.0,184.0,211.0,224.0,165.0,29.0,40.0,997.0,1568.0,1727.0,1610.0,148.0,161.0,187.0,126.0,90000,30.0,29.0,17.0
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-341601,5.0,434.0,14117.0,100,176.0,1579.0,2656.0,3935.0,5032.0,4957.0,353.0,373.0,627.0,433.0,40.0,67.0,2045.0,3154.0,3952.0,4174.0,309.0,325.0,582.0,385.0,90000,74.0,49.0,20.0
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-341601,5.0,527.0,10618.0,100,182.0,1728.0,3780.0,3808.0,3737.0,3370.0,527.0,430.0,434.0,341.0,72.0,76.0,2913.0,3012.0,2939.0,2761.0,480.0,402.0,388.0,305.0,90000,68.0,40.0,18.0
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-341601,5.0,573.0,14998.0,100,178.0,2098.0,3530.0,4709.0,5192.0,4892.0,336.0,359.0,500.0,414.0,41.0,58.0,2923.0,3958.0,4252.0,4046.0,314.0,334.0,470.0,395.0,90000,59.0,69.0,20.0
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-341601,5.0,494.0,15561.0,100,175.0,1783.0,4160.0,6291.0,9876.0,8986.0,318.0,334.0,1439.0,407.0,30.0,64.0,3635.0,5620.0,8051.0,8220.0,296.0,300.0,1425.0,392.0,90000,49.0,36.0,26.0
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-341601,5.0,585.0,12042.0,100,199.0,1706.0,2675.0,4268.0,8767.0,5647.0,283.0,275.0,2029.0,372.0,22.0,62.0,2271.0,3810.0,6430.0,5021.0,248.0,226.0,1901.0,298.0,90000,25.0,37.0,25.0
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-341601,5.0,585.0,12691.0,100,234.0,1829.0,2627.0,3976.0,5796.0,4658.0,194.0,237.0,805.0,278.0,51.0,108.0,2154.0,3309.0,4539.0,4036.0,178.0,206.0,784.0,243.0,90000,67.0,58.0,24.0
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-341601,5.0,565.0,12410.0,100,244.0,1852.0,6999.0,6415.0,6324.0,5935.0,847.0,543.0,639.0,411.0,136.0,162.0,5381.0,5066.0,4765.0,4521.0,800.0,500.0,594.0,367.0,90000,140.0,181.0,22.0
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-341601,5.0,594.0,14678.0,100,229.0,1827.0,3680.0,5438.0,9590.0,6494.0,298.0,296.0,1977.0,342.0,56.0,103.0,3005.0,4573.0,7060.0,5649.0,263.0,225.0,1894.0,291.0,90000,85.0,71.0,24.0
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-341601,5.0,658.0,15019.0,100,237.0,1914.0,4585.0,5772.0,12333.0,7859.0,401.0,346.0,3119.0,465.0,138.0,122.0,3428.0,4695.0,8566.0,6911.0,338.0,289.0,3010.0,411.0,90000,126.0,74.0,23.0
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-341601,5.0,608.0,15896.0,100,170.0,1780.0,10723.0,13199.0,18786.0,14338.0,719.0,551.0,2923.0,750.0,286.0,359.0,8395.0,10738.0,14100.0,12105.0,646.0,454.0,2686.0,637.0,90000,340.0,277.0,25.0
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-341601,5.0,576.0,17533.0,100,172.0,1673.0,4089.0,4959.0,5604.0,6647.0,265.0,374.0,468.0,540.0,20.0,25.0,3612.0,4363.0,4957.0,5840.0,203.0,322.0,401.0,454.0,90000,28.0,35.0,22.0
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-341601,5.0,551.0,11935.0,100,127.0,1534.0,3765.0,4760.0,5706.0,7106.0,214.0,257.0,458.0,420.0,32.0,59.0,3330.0,4124.0,4877.0,6293.0,190.0,238.0,440.0,396.0,90000,63.0,58.0,21.0
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-341601,4.0,525.0,11534.0,100,138.0,1586.0,3330.0,4848.0,7366.0,5981.0,141.0,200.0,1084.0,286.0,6.0,20.0,3066.0,4453.0,6021.0,5442.0,124.0,140.0,1058.0,251.0,90000,19.0,25.0,25.0
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-341601,5.0,576.0,10856.0,100,156.0,1710.0,1843.0,2125.0,1808.0,1479.0,226.0,204.0,189.0,162.0,28.0,30.0,1453.0,1732.0,1443.0,1178.0,198.0,184.0,168.0,150.0,90000,29.0,25.0,21.0
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-341601,5.0,569.0,11407.0,100,187.0,1658.0,2553.0,3042.0,2953.0,2965.0,236.0,294.0,349.0,304.0,26.0,46.0,2129.0,2379.0,2320.0,2340.0,200.0,260.0,298.0,249.0,90000,74.0,60.0,21.0
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-341601,5.0,554.0,12206.0,100,179.0,1599.0,733.0,913.0,908.0,835.0,115.0,91.0,100.0,70.0,8.0,11.0,570.0,732.0,736.0,683.0,93.0,81.0,86.0,66.0,90000,15.0,15.0,17.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-341601,5.0,536.0,13220.0,100,166.0,1600.0,874.0,886.0,845.0,736.0,106.0,92.0,67.0,48.0,19.0,14.0,660.0,735.0,691.0,597.0,100.0,82.0,59.0,47.0,90000,11.0,18.0,22.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-341601,5.0,575.0,14163.0,100,199.0,1788.0,2507.0,2739.0,2922.0,2747.0,209.0,190.0,204.0,214.0,72.0,99.0,1805.0,1960.0,2152.0,2022.0,174.0,168.0,180.0,177.0,90000,102.0,92.0,19.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-341601,5.0,580.0,14107.0,100,213.0,1771.0,1194.0,1252.0,1358.0,1494.0,170.0,111.0,121.0,78.0,22.0,7.0,892.0,1038.0,1147.0,1332.0,145.0,101.0,109.0,71.0,90000,12.0,11.0,19.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-341601,5.0,536.0,14614.0,100,199.0,1764.0,1299.0,1339.0,1293.0,1314.0,149.0,147.0,144.0,129.0,15.0,20.0,1064.0,1100.0,1064.0,1084.0,120.0,117.0,115.0,109.0,90000,14.0,11.0,16.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-341601,5.0,542.0,15503.0,100,191.0,1846.0,1739.0,1946.0,2045.0,1727.0,191.0,145.0,287.0,124.0,38.0,27.0,1352.0,1568.0,1592.0,1423.0,152.0,129.0,253.0,107.0,90000,36.0,30.0,19.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-341601,4.0,566.0,16653.0,100,205.0,1850.0,1385.0,1458.0,1456.0,1321.0,102.0,85.0,160.0,132.0,17.0,29.0,1169.0,1227.0,1133.0,1018.0,93.0,79.0,136.0,122.0,90000,28.0,42.0,18.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-341601,4.0,583.0,17719.0,100,186.0,1813.0,1083.0,1371.0,1393.0,1147.0,77.0,102.0,144.0,101.0,23.0,24.0,909.0,1124.0,1116.0,894.0,63.0,83.0,125.0,93.0,90000,22.0,29.0,18.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-341601,5.0,548.0,13949.0,100,213.0,1687.0,2457.0,2735.0,2500.0,2048.0,169.0,180.0,202.0,166.0,61.0,43.0,2017.0,2239.0,2050.0,1651.0,160.0,168.0,183.0,158.0,90000,70.0,36.0,17.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-341601,4.0,537.0,13709.0,100,204.0,1794.0,3720.0,3783.0,3851.0,3702.0,436.0,318.0,373.0,259.0,22.0,39.0,3062.0,3200.0,3160.0,3111.0,407.0,284.0,338.0,227.0,90000,24.0,36.0,22.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-341601,4.0,478.0,13242.0,100,186.0,1636.0,2389.0,2850.0,2694.0,2333.0,219.0,277.0,331.0,337.0,23.0,33.0,1977.0,2349.0,2138.0,1847.0,181.0,223.0,285.0,294.0,90000,36.0,30.0,21.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-341601,4.0,462.0,15282.0,100,171.0,1575.0,4154.0,4226.0,4045.0,3826.0,374.0,424.0,540.0,465.0,73.0,63.0,3419.0,3428.0,3232.0,3034.0,327.0,360.0,494.0,424.0,90000,70.0,55.0,20.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-341601,5.0,523.0,16959.0,100,192.0,1561.0,1803.0,2633.0,2871.0,2958.0,78.0,108.0,204.0,192.0,69.0,46.0,1395.0,2124.0,2415.0,2509.0,58.0,98.0,189.0,181.0,90000,73.0,41.0,17.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-341601,4.0,346.0,15141.0,100,137.0,1332.0,4481.0,6081.0,8692.0,7305.0,400.0,466.0,1430.0,610.0,69.0,91.0,3697.0,5211.0,6807.0,6400.0,354.0,414.0,1353.0,556.0,90000,60.0,53.0,25.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-341601,4.0,343.0,14964.0,100,101.0,1462.0,1852.0,1796.0,1749.0,1247.0,201.0,186.0,297.0,148.0,36.0,31.0,1453.0,1397.0,1233.0,927.0,181.0,164.0,279.0,134.0,90000,31.0,23.0,20.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-341601,5.0,269.0,12571.0,100,97.0,1046.0,615.0,960.0,893.0,981.0,100.0,90.0,90.0,86.0,17.0,12.0,432.0,740.0,681.0,727.0,66.0,68.0,78.0,68.0,90000,17.0,27.0,17.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-341601,5.0,117.0,11776.0,100,61.0,657.0,678.0,890.0,1072.0,987.0,75.0,86.0,85.0,67.0,33.0,37.0,456.0,669.0,808.0,767.0,57.0,68.0,71.0,58.0,90000,28.0,27.0,21.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-341601,4.0,105.0,10062.0,100,61.0,616.0,2063.0,2852.0,2945.0,2735.0,167.0,253.0,312.0,246.0,25.0,38.0,1739.0,2307.0,2374.0,2184.0,141.0,202.0,248.0,202.0,90000,44.0,57.0,20.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-341601,5.0,73.0,8032.0,100,35.0,474.0,982.0,1007.0,1064.0,973.0,103.0,80.0,109.0,79.0,2.0,9.0,839.0,880.0,918.0,871.0,94.0,69.0,79.0,64.0,90000,2.0,4.0,22.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-341601,4.0,113.0,6988.0,100,33.0,500.0,301.0,412.0,506.0,646.0,3.0,19.0,38.0,57.0,,,298.0,380.0,459.0,556.0,3.0,19.0,38.0,57.0,90000,2.0,2.0,19.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-341601,4.0,159.0,8905.0,100,48.0,556.0,120.0,284.0,443.0,442.0,3.0,3.0,28.0,23.0,,2.0,113.0,264.0,390.0,408.0,3.0,3.0,28.0,23.0,90000,3.0,1.0,17.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-341601,5.0,164.0,6668.0,100,61.0,576.0,277.0,469.0,564.0,427.0,33.0,69.0,110.0,59.0,,11.0,243.0,395.0,443.0,361.0,32.0,41.0,64.0,42.0,90000,5.0,4.0,18.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-341601,4.0,157.0,18796.0,100,76.0,541.0,1695.0,1990.0,1771.0,1617.0,155.0,205.0,218.0,231.0,18.0,16.0,1404.0,1625.0,1431.0,1308.0,126.0,178.0,193.0,205.0,90000,31.0,11.0,15.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-341601,4.0,140.0,18684.0,100,75.0,521.0,1907.0,1367.0,1075.0,911.0,233.0,132.0,89.0,112.0,63.0,8.0,1301.0,1101.0,912.0,757.0,161.0,108.0,81.0,99.0,90000,25.0,6.0,12.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-341601,4.0,153.0,14654.0,100,60.0,514.0,3159.0,2705.0,2397.0,1914.0,265.0,226.0,272.0,223.0,20.0,11.0,2713.0,2355.0,2008.0,1630.0,236.0,213.0,248.0,206.0,90000,10.0,12.0,20.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-341601,4.0,116.0,15734.0,100,51.0,462.0,1663.0,1929.0,1988.0,1954.0,96.0,90.0,144.0,129.0,4.0,7.0,1507.0,1781.0,1777.0,1749.0,91.0,87.0,139.0,125.0,90000,3.0,6.0,17.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-341601,5.0,145.0,25993.0,100,37.0,446.0,3671.0,4341.0,4323.0,3390.0,146.0,188.0,290.0,315.0,5.0,8.0,3413.0,4012.0,3912.0,2993.0,140.0,176.0,283.0,300.0,90000,8.0,5.0,23.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-341601,5.0,133.0,26094.0,100,47.0,449.0,3550.0,3940.0,3708.0,3459.0,157.0,175.0,236.0,216.0,3.0,7.0,3297.0,3679.0,3343.0,3113.0,149.0,171.0,234.0,214.0,90000,6.0,5.0,25.0
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-341601,5.0,129.0,26784.0,100,45.0,400.0,5214.0,5329.0,5706.0,5038.0,350.0,307.0,529.0,339.0,6.0,9.0,4733.0,4883.0,4988.0,4511.0,303.0,284.0,505.0,303.0,90000,5.0,10.0,19.0
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-341601,4.0,130.0,25506.0,100,61.0,482.0,5799.0,6232.0,6535.0,6374.0,212.0,212.0,457.0,384.0,53.0,62.0,5130.0,5481.0,5579.0,5522.0,191.0,188.0,421.0,352.0,90000,55.0,53.0,17.0
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-341601,4.0,129.0,25075.0,100,46.0,433.0,4443.0,5356.0,6155.0,5658.0,140.0,169.0,404.0,267.0,5.0,6.0,4185.0,5045.0,5550.0,5236.0,121.0,139.0,373.0,222.0,90000,8.0,12.0,18.0
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-341601,5.0,91.0,16563.0,100,34.0,363.0,5504.0,5908.0,5750.0,5204.0,435.0,440.0,507.0,568.0,15.0,36.0,4918.0,5318.0,5003.0,4423.0,381.0,373.0,441.0,514.0,90000,18.0,26.0,20.0
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-341601,4.0,93.0,15403.0,100,33.0,351.0,3222.0,2769.0,2785.0,3017.0,406.0,297.0,330.0,407.0,8.0,12.0,2730.0,2387.0,2369.0,2502.0,325.0,240.0,284.0,355.0,90000,8.0,11.0,21.0
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-341601,4.0,145.0,13773.0,100,64.0,494.0,2702.0,1972.0,1545.0,1220.0,154.0,138.0,101.0,123.0,17.0,9.0,2366.0,1737.0,1381.0,1064.0,135.0,125.0,92.0,115.0,90000,4.0,1.0,16.0
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-341601,4.0,156.0,15820.0,100,69.0,500.0,1962.0,1647.0,1371.0,1289.0,148.0,107.0,101.0,110.0,2.0,4.0,1722.0,1489.0,1238.0,1119.0,142.0,96.0,94.0,104.0,90000,6.0,2.0,19.0
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-341601,5.0,168.0,14074.0,100,71.0,590.0,1611.0,1130.0,842.0,624.0,139.0,99.0,74.0,63.0,1.0,,1422.0,993.0,738.0,504.0,129.0,87.0,63.0,58.0,90000,,2.0,19.0
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-341601,5.0,174.0,17755.0,100,47.0,545.0,2380.0,1930.0,1691.0,1420.0,90.0,51.0,57.0,76.0,,,2227.0,1841.0,1584.0,1294.0,90.0,48.0,56.0,72.0,90000,1.0,,20.0
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-341601,5.0,127.0,8712.0,100,27.0,427.0,6791.0,4926.0,3772.0,2930.0,650.0,341.0,262.0,269.0,11.0,5.0,5956.0,4476.0,3404.0,2593.0,611.0,324.0,243.0,256.0,90000,1.0,2.0,16.0
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-341601,4.0,100.0,6212.0,100,38.0,358.0,6488.0,4413.0,3236.0,2099.0,833.0,380.0,265.0,230.0,3.0,3.0,5530.0,3891.0,2850.0,1791.0,788.0,366.0,238.0,215.0,90000,5.0,3.0,22.0
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-341601,4.0,56.0,6552.0,100,51.0,296.0,2914.0,2701.0,1744.0,1085.0,225.0,215.0,149.0,125.0,2.0,1.0,2612.0,2417.0,1547.0,928.0,215.0,207.0,144.0,121.0,90000,2.0,1.0,14.0
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-341601,4.0,77.0,8024.0,100,32.0,316.0,577.0,1200.0,1056.0,802.0,22.0,58.0,67.0,94.0,19.0,1.0,479.0,1100.0,965.0,666.0,20.0,54.0,67.0,89.0,90000,2.0,2.0,23.0
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-341601,4.0,121.0,9132.0,100,43.0,373.0,90.0,110.0,61.0,53.0,3.0,11.0,2.0,2.0,1.0,2.0,76.0,77.0,51.0,51.0,3.0,6.0,2.0,2.0,90000,3.0,,19.0
