createAt,manageObject,M8026C4,M8026C23,M8026C29,M8026C254,M8026C284,M8026C287,M8026C38,M8026C273,M8026C274,M8026C275,M8026C276,M8026C277,M8026C278,M8026C288,M8026C289,M8026C285,M8026C286,M8026C291,M8026C292,M8026C293,M8026C294,M8026C300
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-690204,,1232.0,1135.0,,1021.0,1021.0,8.0,3370,2189.0,7.0,8.0,413.0,195.0,349.0,144.0,17154,3688,678.0,,513.0,18.0,5734
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-690204,,1141.0,1060.0,,951.0,951.0,8.0,3471,2060.0,23.0,11.0,394.0,154.0,346.0,118.0,10747,3582,1041.0,15.0,480.0,85.0,6382
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-690204,,955.0,864.0,,797.0,797.0,8.0,2784,1718.0,21.0,16.0,366.0,161.0,301.0,134.0,9138,3012,592.0,1.0,383.0,17.0,4739
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-690204,1.0,852.0,778.0,1.0,736.0,736.0,8.0,2947,1604.0,23.0,6.0,359.0,143.0,294.0,109.0,13521,2935,950.0,38.0,347.0,114.0,5290
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-690204,,4526.0,4370.0,,2199.0,2199.0,10.0,3250,6843.0,22.0,653.0,435.0,204.0,371.0,165.0,15625,5208,1197.0,1.0,416.0,21.0,10007
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-690204,,3439.0,3559.0,,1933.0,1933.0,16.0,3483,6340.0,32.0,553.0,518.0,162.0,463.0,169.0,20427,4626,1370.0,9.0,470.0,132.0,9169
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-690204,,2054.0,2168.0,,1335.0,1335.0,9.0,3565,3212.0,34.0,82.0,386.0,69.0,336.0,51.0,12270,4089,1206.0,10.0,401.0,50.0,8992
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-690204,,6871.0,6300.0,,2636.0,2636.0,11.0,3603,11352.0,27.0,977.0,517.0,359.0,453.0,200.0,28279,5976,2879.0,104.0,536.0,83.0,17644
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-690204,2.0,3747.0,3667.0,2.0,1929.0,1929.0,12.0,4168,6333.0,39.0,403.0,520.0,393.0,433.0,210.0,18993,5612,4726.0,225.0,697.0,208.0,20768
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-690204,10.0,22322.0,15825.0,10.0,5635.0,5635.0,11.0,3877,26945.0,36.0,2508.0,395.0,502.0,334.0,234.0,40022,11337,9692.0,226.0,983.0,92.0,46419
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-690204,,12904.0,10164.0,,4330.0,4330.0,11.0,3740,15156.0,43.0,1028.0,456.0,507.0,361.0,318.0,26852,8941,3262.0,8.0,1006.0,49.0,21240
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-690204,,13722.0,12451.0,,6483.0,6483.0,11.0,3887,21760.0,37.0,1670.0,414.0,1177.0,354.0,770.0,39680,13220,5959.0,110.0,1558.0,383.0,30559
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-690204,,3717.0,3440.0,,2671.0,2671.0,9.0,3929,6692.0,29.0,285.0,373.0,275.0,307.0,134.0,28268,7493,2818.0,26.0,1060.0,70.0,14324
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-690204,24.0,3459.0,3085.0,24.0,2121.0,2121.0,9.0,4022,5829.0,35.0,172.0,425.0,339.0,379.0,207.0,19678,6557,3682.0,82.0,967.0,507.0,13770
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-690204,,6038.0,5236.0,,2726.0,2726.0,10.0,3847,9331.0,54.0,581.0,482.0,413.0,361.0,164.0,29040,6506,2672.0,77.0,716.0,246.0,14098
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-690204,,29877.0,15544.0,,3590.0,3590.0,10.0,4371,30835.0,32.0,2548.0,387.0,238.0,338.0,137.0,23966,7889,7064.0,327.0,822.0,42.0,33477
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-690204,199.0,31051.0,16805.0,199.0,4234.0,4234.0,11.0,3901,30948.0,46.0,3106.0,324.0,585.0,289.0,272.0,25476,8454,5969.0,56.0,828.0,46.0,30926
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-690204,,1829.0,1781.0,,1450.0,1450.0,9.0,3707,3120.0,51.0,59.0,292.0,150.0,240.0,105.0,14531,4836,1278.0,3.0,692.0,19.0,8507
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-690204,,2523.0,2486.0,,1758.0,1758.0,9.0,3666,4299.0,24.0,166.0,335.0,152.0,284.0,117.0,15469,5155,2547.0,32.0,712.0,47.0,11849
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-690204,,2488.0,2517.0,,1792.0,1792.0,9.0,3839,4065.0,36.0,118.0,441.0,201.0,379.0,154.0,15706,5204,1641.0,20.0,566.0,50.0,10467
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-690204,,5383.0,4987.0,,2987.0,2987.0,10.0,3533,9521.0,38.0,765.0,302.0,245.0,268.0,180.0,22058,7314,1819.0,15.0,800.0,33.0,13099
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-690204,,33116.0,13448.0,,3515.0,3515.0,11.0,3494,30198.0,43.0,3929.0,296.0,136.0,250.0,71.0,29670,7502,3554.0,72.0,718.0,393.0,21266
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-690204,,33622.0,20696.0,,4849.0,4849.0,11.0,3181,35360.0,20.0,4362.0,256.0,362.0,214.0,171.0,28665,9545,3113.0,19.0,770.0,25.0,24963
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-690204,75.0,54016.0,17667.0,75.0,6283.0,6283.0,12.0,3522,76652.0,76.0,10373.0,337.0,820.0,270.0,265.0,36008,11884,16688.0,255.0,855.0,524.0,68998
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-690204,,18294.0,8916.0,,3688.0,3688.0,11.0,3904,24476.0,60.0,2913.0,343.0,184.0,273.0,93.0,26750,8786,4538.0,65.0,843.0,65.0,22497
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-690204,,9101.0,7612.0,,2333.0,2333.0,11.0,3525,14675.0,65.0,1585.0,257.0,195.0,211.0,96.0,19997,6392,4665.0,142.0,650.0,289.0,20082
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-690204,1.0,5066.0,4989.0,1.0,2480.0,2480.0,9.0,3710,6544.0,34.0,309.0,341.0,176.0,295.0,137.0,20820,6855,2782.0,20.0,889.0,18.0,15235
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-690204,,5440.0,5366.0,,2341.0,2341.0,9.0,3766,6879.0,61.0,349.0,372.0,185.0,321.0,127.0,23809,6633,1949.0,8.0,733.0,24.0,11926
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-690204,,6878.0,5986.0,,2726.0,2726.0,9.0,3206,8142.0,35.0,450.0,307.0,249.0,270.0,158.0,20325,6764,2192.0,17.0,631.0,17.0,13962
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-690204,,6361.0,5567.0,,2753.0,2753.0,9.0,3768,8520.0,42.0,536.0,341.0,139.0,287.0,108.0,25444,6874,2273.0,32.0,731.0,45.0,14734
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-690204,10.0,2192.0,2234.0,10.0,1715.0,1715.0,9.0,3921,3877.0,52.0,75.0,442.0,176.0,397.0,114.0,17356,5305,5617.0,123.0,772.0,527.0,16258
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-690204,,2252.0,2234.0,,1748.0,1748.0,9.0,4389,4135.0,56.0,101.0,309.0,180.0,267.0,113.0,18942,6080,3914.0,91.0,839.0,460.0,17114
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-690204,,4036.0,3727.0,,2029.0,2029.0,10.0,4937,6100.0,46.0,445.0,1387.0,112.0,1281.0,81.0,17771,5906,2171.0,8.0,629.0,199.0,12479
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-690204,1.0,2340.0,2252.0,1.0,1411.0,1411.0,9.0,5303,3637.0,69.0,176.0,1368.0,86.0,1306.0,45.0,15638,5113,1722.0,16.0,510.0,105.0,11576
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-690204,1.0,1952.0,1922.0,1.0,1441.0,1441.0,9.0,4707,3445.0,57.0,127.0,1174.0,106.0,1122.0,84.0,15611,5167,1720.0,20.0,605.0,171.0,9951
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-690204,,4198.0,3544.0,,1548.0,1548.0,10.0,3515,6496.0,83.0,611.0,399.0,84.0,365.0,66.0,13838,4599,1315.0,4.0,450.0,34.0,8126
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-690204,,1617.0,1593.0,,1102.0,1102.0,9.0,3070,2826.0,25.0,132.0,297.0,76.0,246.0,52.0,11195,3731,849.0,4.0,393.0,59.0,6591
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-690204,,1886.0,1993.0,,945.0,945.0,9.0,1716,2631.0,19.0,145.0,125.0,44.0,91.0,25.0,7624,2541,656.0,8.0,156.0,6.0,5864
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-772601,,24038.0,28123.0,,15735.0,15735.0,12.0,2413,37151.0,84.0,4043.0,160.0,1154.0,133.0,840.0,57247,19067,17627.0,424.0,571.0,1680.0,52204
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-772601,,26883.0,17429.0,,7320.0,7320.0,12.0,2294,32550.0,65.0,3523.0,108.0,986.0,80.0,730.0,34310,11427,7317.0,38.0,239.0,640.0,40860
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-772601,,74518.0,28501.0,,9782.0,9782.0,12.0,1981,82915.0,30.0,11115.0,113.0,1438.0,91.0,1063.0,43386,14392,15587.0,81.0,169.0,635.0,75144
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-772601,,259037.0,89813.0,,24375.0,24375.0,12.0,2501,376950.0,65.0,51520.0,181.0,5991.0,130.0,3274.0,96719,31916,42947.0,301.0,349.0,3310.0,180838
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-772601,,211570.0,67718.0,,14177.0,14177.0,12.0,2208,269410.0,62.0,37033.0,212.0,3683.0,149.0,2469.0,56251,18663,14890.0,156.0,184.0,1612.0,83227
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-772601,,29095.0,17195.0,,5956.0,5956.0,12.0,2451,34063.0,59.0,3581.0,271.0,1404.0,167.0,917.0,39008,10240,11102.0,165.0,339.0,1651.0,46485
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-772601,,189817.0,68707.0,,12752.0,12752.0,11.0,2724,213273.0,44.0,29965.0,215.0,1607.0,164.0,734.0,60306,18026,14966.0,26.0,354.0,274.0,85979
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-772601,,342742.0,216369.0,,36360.0,36360.0,12.0,2895,317132.0,57.0,38703.0,239.0,11202.0,190.0,7508.0,143486,45657,34461.0,305.0,604.0,4470.0,195528
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-772601,,351921.0,255462.0,,26765.0,26765.0,11.0,2563,388130.0,46.0,46467.0,259.0,7053.0,189.0,3911.0,111587,36894,63138.0,371.0,332.0,4531.0,489734
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-772601,,363211.0,186376.0,,36983.0,36983.0,12.0,2017,485862.0,44.0,63474.0,163.0,7378.0,124.0,4345.0,141543,46864,32652.0,203.0,450.0,2231.0,190426
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-772601,,1026710.0,541938.0,,53647.0,53647.0,13.0,2769,1572798.0,82.0,227732.0,381.0,24089.0,268.0,11997.0,172161,53257,53082.0,1228.0,732.0,7814.0,308825
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-772601,,988199.0,312322.0,,36671.0,36671.0,12.0,2377,1251471.0,54.0,188207.0,189.0,21094.0,141.0,9794.0,116680,38597,22358.0,211.0,727.0,3352.0,190977
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-772601,,925219.0,331658.0,,40075.0,40075.0,12.0,1978,1158882.0,49.0,165306.0,202.0,18284.0,144.0,7200.0,145149,43499,75793.0,1324.0,657.0,7180.0,311446
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-772601,,899354.0,204898.0,,41837.0,41837.0,12.0,1320,1113750.0,24.0,166359.0,105.0,16178.0,71.0,7249.0,140264,46697,19951.0,93.0,433.0,1196.0,167220
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-772601,,674169.0,221298.0,,44048.0,44048.0,13.0,1157,799471.0,31.0,112073.0,61.0,10941.0,49.0,4444.0,183335,61069,10716.0,71.0,482.0,947.0,125662
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-772601,,356133.0,85905.0,,42367.0,42367.0,13.0,1800,463005.0,40.0,56741.0,135.0,13000.0,103.0,6428.0,188486,62797,10963.0,119.0,395.0,950.0,114062
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-772601,,365811.0,72118.0,,31192.0,31192.0,13.0,1469,418259.0,28.0,53912.0,84.0,14504.0,68.0,6545.0,140814,46883,11298.0,83.0,288.0,1924.0,116508
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-772601,,268841.0,80985.0,,24396.0,24396.0,12.0,1959,274251.0,43.0,37952.0,132.0,4840.0,101.0,2250.0,103129,34264,26458.0,365.0,588.0,5278.0,174577
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-772601,,530886.0,82922.0,,35641.0,35641.0,13.0,1828,740226.0,46.0,101095.0,126.0,18027.0,88.0,9473.0,151853,50534,10066.0,669.0,198.0,1290.0,95461
