createAt,manageObject,M8006C0,M8006C1,M8006C53,M8006C54,M8006C196,M8006C214,M8006C232,M8006C254,M8006C255,M8006C256,M8006C180,M8006C185,M8006C243,M8006C6,M8006C247,M8006C7,M8006C313,M8006C339,M8006C340,M8006C262,M8006C263,M8006C264,M8006C346,M8006C205,M8006C223,M8006C347,M8006C259,M8006C246
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-690204,175.0,174.0,16108.0,900,175.0,174.0,22.0,139.0,139.0,,,235.0,,5.0,1.0,33.0,,,,,,,,,,,,
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-690204,181.0,181.0,16033.0,900,181.0,181.0,22.0,141.0,139.0,2.0,1.0,299.0,1.0,3.0,,37.0,,,,,,,,,,,,
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-690204,206.0,204.0,16090.0,900,206.0,204.0,24.0,163.0,163.0,,,225.0,,7.0,2.0,37.0,,,,,,,,,,,,
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-690204,204.0,204.0,16280.0,900,204.0,204.0,23.0,163.0,163.0,,,235.0,,7.0,,33.0,,,,,,,,,,,,
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-690204,206.0,206.0,15689.0,900,206.0,206.0,22.0,165.0,165.0,,,221.0,,1.0,,38.0,,,,,,,,,,,,
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-690204,170.0,170.0,15082.0,900,170.0,170.0,21.0,133.0,128.0,5.0,1.0,251.0,1.0,3.0,,38.0,,,,,,,,,,,,
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-690204,181.0,176.0,13424.0,900,181.0,176.0,23.0,136.0,135.0,1.0,,224.0,,4.0,5.0,37.0,,,,,,,,,,,,
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-690204,174.0,174.0,12142.0,900,174.0,174.0,18.0,133.0,133.0,,,177.0,,2.0,,38.0,,,,,,,,,,,,
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-690204,132.0,132.0,10145.0,900,132.0,132.0,15.0,86.0,86.0,,,180.0,,4.0,,37.0,,,,,,,,,,,,
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-690204,146.0,146.0,11201.0,900,146.0,146.0,18.0,109.0,108.0,1.0,1.0,309.0,1.0,1.0,,38.0,,,,,,,,,,,,
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-690204,128.0,128.0,10187.0,900,128.0,128.0,16.0,86.0,84.0,2.0,1.0,272.0,1.0,2.0,,40.0,,,,,,,,,,,,
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-690204,134.0,129.0,11214.0,900,134.0,129.0,18.0,82.0,80.0,2.0,1.0,324.0,1.0,,5.0,41.0,,,,,,,,,,,,
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-690204,137.0,137.0,12230.0,900,137.0,137.0,18.0,102.0,102.0,,,232.0,,2.0,,34.0,,,,,,,,,,,,
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-690204,134.0,134.0,10887.0,900,134.0,134.0,16.0,94.0,93.0,1.0,,162.0,,,,42.0,,,,,,,,,,,,
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-690204,141.0,141.0,10534.0,900,141.0,141.0,17.0,104.0,104.0,,,161.0,,4.0,,38.0,,,,,,,,,,,,
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-690204,147.0,147.0,10228.0,900,147.0,147.0,16.0,108.0,108.0,,,128.0,,1.0,,37.0,,,,,,,,,,,,
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-690204,191.0,185.0,12268.0,900,191.0,185.0,21.0,137.0,137.0,,,184.0,,3.0,6.0,42.0,,,,,,,,,,,,
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-690204,114.0,114.0,9811.0,900,114.0,114.0,14.0,69.0,69.0,,,151.0,,1.0,,41.0,,,,,,,,,,,,
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-690204,130.0,130.0,9320.0,900,130.0,130.0,15.0,94.0,93.0,1.0,,136.0,,1.0,,37.0,,,,,,,,,,,,
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-690204,117.0,116.0,9044.0,900,117.0,116.0,14.0,78.0,77.0,1.0,,133.0,,3.0,1.0,37.0,,,,,,,,,,,,
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-690204,127.0,127.0,8739.0,900,127.0,127.0,14.0,92.0,92.0,,,121.0,,3.0,,35.0,,,,,,,,,,,,
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-690204,134.0,132.0,8415.0,900,134.0,132.0,14.0,88.0,88.0,,,116.0,,3.0,2.0,38.0,,,,,,,,,,,,
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-690204,143.0,143.0,7439.0,900,143.0,143.0,12.0,102.0,102.0,,,96.0,,6.0,,40.0,,,,,,,,,,,,
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-690204,140.0,140.0,9126.0,900,140.0,140.0,16.0,96.0,96.0,,,136.0,,2.0,,36.0,,,,,,,,,,,,
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-690204,136.0,134.0,9666.0,900,136.0,134.0,15.0,90.0,90.0,,,136.0,,3.0,2.0,40.0,,,,,,,,,,,,
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-690204,156.0,156.0,9203.0,900,156.0,156.0,16.0,113.0,113.0,,,167.0,,5.0,,40.0,,,,,,,,,,,,
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-690204,133.0,133.0,12069.0,900,133.0,133.0,16.0,98.0,98.0,,,182.0,,2.0,,35.0,,,,,,,,,,,,
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-690204,164.0,163.0,12457.0,900,164.0,163.0,18.0,117.0,117.0,,,187.0,,3.0,1.0,39.0,,,,,,,,,,,,
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-690204,151.0,151.0,12295.0,900,151.0,151.0,18.0,117.0,117.0,,,218.0,,1.0,,36.0,,,,,,,,,,,,
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-690204,127.0,127.0,10787.0,900,127.0,127.0,16.0,93.0,93.0,,,179.0,,,,35.0,,,,,,,,,,,,
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-690204,147.0,147.0,11662.0,900,147.0,147.0,18.0,103.0,102.0,1.0,,201.0,,,,43.0,,,,,,,,,,,,
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-690204,132.0,132.0,10751.0,900,132.0,132.0,16.0,97.0,97.0,,,160.0,,2.0,,33.0,,,,,,,,,,,,
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-690204,136.0,136.0,10746.0,900,136.0,136.0,17.0,101.0,101.0,,,148.0,,2.0,,33.0,,,,,,,,,,,,
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-690204,129.0,129.0,10507.0,900,129.0,129.0,16.0,87.0,87.0,,,175.0,,1.0,,42.0,,,,,,,,,,,,
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-690204,153.0,153.0,10827.0,900,153.0,153.0,17.0,115.0,114.0,1.0,,185.0,,2.0,,36.0,,,,,,,,,,,,
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-690204,116.0,116.0,9236.0,900,116.0,116.0,14.0,76.0,76.0,,,155.0,,2.0,,38.0,,,,,,,,,,,,
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-690204,110.0,110.0,9552.0,900,110.0,110.0,14.0,74.0,74.0,,,168.0,,1.0,,35.0,,,,,,,,,,,,
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-690204,140.0,140.0,9927.0,900,140.0,140.0,14.0,100.0,100.0,,,164.0,,1.0,,39.0,,,,,,,,,,,,
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-690204,123.0,123.0,9522.0,900,123.0,123.0,14.0,80.0,80.0,,,144.0,,2.0,,40.0,,,,,,,,,,,,
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-690204,149.0,149.0,10235.0,900,149.0,149.0,15.0,109.0,109.0,,,152.0,,,,38.0,,,,,,,,,,,,
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-690204,143.0,143.0,10565.0,900,143.0,143.0,16.0,101.0,101.0,,,197.0,,4.0,,39.0,,,,,,,,,,,,
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-690204,128.0,128.0,10470.0,900,128.0,128.0,16.0,84.0,84.0,,,140.0,,2.0,,39.0,,,,,,,,,,,,
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-690204,151.0,151.0,11374.0,900,151.0,151.0,17.0,111.0,111.0,,,165.0,,3.0,,35.0,,,,,,,,,,,,
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-690204,147.0,147.0,10953.0,900,147.0,147.0,17.0,112.0,112.0,,,149.0,,2.0,,37.0,,,,,,,,,,,,
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-690204,117.0,117.0,8897.0,900,117.0,117.0,15.0,79.0,79.0,,,130.0,,1.0,,40.0,,,,,,,,,,,,
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-690204,115.0,115.0,8627.0,900,115.0,115.0,13.0,74.0,74.0,,,123.0,,5.0,,35.0,,,,,,,,,,,,
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-690204,129.0,129.0,9444.0,900,129.0,129.0,15.0,89.0,89.0,,,244.0,,1.0,,38.0,,,,,,,,,,,,
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-690204,109.0,109.0,9976.0,900,109.0,109.0,15.0,71.0,70.0,1.0,,221.0,,1.0,,38.0,,,,,,,,,,,,
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-690204,136.0,136.0,9830.0,900,136.0,136.0,15.0,94.0,94.0,,,170.0,,2.0,,38.0,,,,,,,,,,,,
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-690204,115.0,115.0,10445.0,900,115.0,115.0,17.0,77.0,76.0,1.0,,294.0,,1.0,,39.0,,,,,,,,,,,,
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-690204,166.0,163.0,13762.0,900,166.0,163.0,23.0,115.0,113.0,2.0,1.0,285.0,1.0,2.0,3.0,40.0,,,,,,,,,,,,
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-690204,187.0,187.0,17393.0,900,187.0,187.0,23.0,140.0,138.0,2.0,,671.0,,3.0,,43.0,,,,,,,,,,,,
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-690204,162.0,162.0,16722.0,900,162.0,162.0,22.0,130.0,129.0,1.0,,476.0,,5.0,,31.0,,,,,,,,,,,,
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-690204,163.0,163.0,19518.0,900,163.0,163.0,26.0,132.0,131.0,1.0,,701.0,,2.0,,38.0,,,,,,,,,,,,
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-690204,188.0,187.0,17775.0,900,188.0,187.0,24.0,137.0,137.0,,,384.0,,3.0,1.0,42.0,,,,,,,,,,,,
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-690204,178.0,178.0,17348.0,900,178.0,178.0,24.0,147.0,147.0,,,345.0,,2.0,,31.0,,,,,,,,,,,,
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-690204,167.0,157.0,16109.0,900,167.0,157.0,26.0,115.0,113.0,2.0,,365.0,,8.0,9.0,33.0,,,,,,,,,,,,1.0
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-690204,204.0,204.0,15166.0,900,204.0,204.0,22.0,159.0,158.0,1.0,,402.0,,3.0,,42.0,,,,,,,,,,,,
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-690204,186.0,186.0,16296.0,900,186.0,186.0,22.0,152.0,149.0,3.0,,441.0,,4.0,,31.0,,,,,,,,,,,,
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-690204,202.0,202.0,15320.0,900,202.0,202.0,21.0,163.0,160.0,3.0,,223.0,,1.0,,37.0,,,,,,,,,,,,
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-690204,179.0,179.0,15774.0,900,179.0,179.0,22.0,135.0,135.0,,,270.0,,3.0,,38.0,,,,,,,,,,,,
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-690204,156.0,156.0,15087.0,900,156.0,156.0,20.0,125.0,124.0,1.0,,260.0,,2.0,,33.0,,,,,,,,,,,,
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-690204,161.0,161.0,15425.0,900,161.0,161.0,22.0,127.0,125.0,2.0,,368.0,,4.0,,35.0,,,,,,,,,,,,
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-690204,180.0,180.0,14804.0,900,180.0,180.0,21.0,139.0,139.0,,,377.0,,2.0,,39.0,,,,,,,,,,,,
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-690204,167.0,167.0,14882.0,900,167.0,167.0,23.0,133.0,132.0,1.0,,512.0,,2.0,,31.0,,,,,,,,,,,,
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-690204,167.0,167.0,16028.0,900,167.0,167.0,22.0,133.0,130.0,3.0,2.0,652.0,2.0,1.0,,31.0,,,,,,,,,,,,
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-690204,178.0,178.0,16623.0,900,178.0,178.0,23.0,135.0,133.0,1.0,,439.0,,4.0,,39.0,,,,,,,1.0,,,,,
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-690204,157.0,157.0,16281.0,900,157.0,157.0,23.0,121.0,121.0,,,359.0,,4.0,,33.0,,,,,,,,,,,,
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-690204,147.0,146.0,17569.0,900,147.0,146.0,23.0,111.0,111.0,,,398.0,,,1.0,34.0,,,,,,,,,,,,
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-690204,168.0,168.0,17224.0,900,168.0,168.0,23.0,131.0,129.0,2.0,1.0,364.0,1.0,2.0,,37.0,,,,,,,,,,,,
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-690204,151.0,151.0,15642.0,900,151.0,151.0,21.0,118.0,117.0,1.0,,394.0,,3.0,,33.0,,,,,,,,,,,,
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-690204,182.0,180.0,15326.0,900,182.0,180.0,22.0,138.0,137.0,1.0,,377.0,,3.0,2.0,37.0,,,,,,,,,,,,
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-690204,161.0,161.0,17620.0,900,161.0,161.0,23.0,122.0,122.0,,,282.0,,,,36.0,,,,,,,,,,,,
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-690204,185.0,185.0,17607.0,900,185.0,185.0,24.0,148.0,147.0,1.0,,299.0,,6.0,,34.0,,,,,,,,,,,,
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-690204,161.0,158.0,14211.0,900,161.0,158.0,21.0,126.0,114.0,2.0,,256.0,,5.0,3.0,34.0,5.0,5.0,,,,,,,,10.0,,
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-690204,202.0,202.0,14054.0,900,202.0,202.0,23.0,146.0,144.0,2.0,,194.0,,6.0,,35.0,,,,,,,,,,,,
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-690204,147.0,146.0,14997.0,900,147.0,146.0,23.0,127.0,127.0,,,216.0,,4.0,1.0,25.0,9.0,9.0,,,,,,,,,,
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-690204,172.0,171.0,11641.0,900,172.0,171.0,18.0,150.0,149.0,1.0,,211.0,,2.0,1.0,22.0,,,,,,,,,,,,
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-690204,150.0,150.0,10649.0,900,150.0,150.0,18.0,118.0,117.0,1.0,,164.0,,7.0,,28.0,11.0,11.0,,,,,,,,,,
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-690204,87.0,87.0,4597.0,900,87.0,87.0,15.0,55.0,55.0,,,109.0,,6.0,,16.0,,,,,,,,,,,,
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-772601,127.0,127.0,4737.0,900,127.0,127.0,11.0,130.0,130.0,,,771.0,,,,1.0,,,,,,,,,,,,
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-772601,118.0,118.0,5661.0,900,118.0,118.0,9.0,115.0,115.0,,,643.0,,,,,,,,,,,,,,,,
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-772601,103.0,103.0,5077.0,900,103.0,103.0,9.0,104.0,104.0,,,847.0,,,,,,,,,,,,,,,,
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-772601,132.0,132.0,7085.0,900,132.0,132.0,11.0,130.0,129.0,1.0,,1691.0,,,,,,,,,,,,,,,,
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-772601,124.0,124.0,5390.0,900,124.0,124.0,11.0,129.0,126.0,3.0,3.0,1022.0,3.0,,,1.0,,,,,,,,,,,,
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-772601,137.0,137.0,5139.0,900,137.0,137.0,11.0,134.0,131.0,3.0,2.0,630.0,2.0,,,,,,,,,,,,,,,
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-772601,144.0,144.0,7166.0,900,144.0,144.0,13.0,145.0,145.0,,,1097.0,,,,1.0,,,,,,,,,,,,
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-772601,121.0,121.0,7952.0,900,121.0,121.0,12.0,117.0,116.0,1.0,1.0,2071.0,1.0,4.0,,,,,,,,,,,,,,
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-772601,95.0,95.0,8044.0,900,95.0,95.0,13.0,92.0,92.0,,,2466.0,,,,1.0,,,,,,,,,,,,
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-772601,87.0,87.0,8412.0,900,87.0,87.0,13.0,88.0,88.0,,,2500.0,,1.0,,,,,,,,,,,,,,
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-772601,120.0,120.0,9287.0,900,120.0,120.0,15.0,116.0,115.0,1.0,,3101.0,,,,,,,,,,,,,,,,
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-772601,116.0,116.0,7522.0,900,116.0,116.0,12.0,117.0,117.0,,,1865.0,,,,,,,,,,,,,,,,
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-772601,92.0,92.0,8379.0,900,92.0,92.0,13.0,97.0,96.0,1.0,,2470.0,,,,,,,,,,,,,,,,
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-772601,39.0,39.0,5627.0,900,39.0,39.0,9.0,37.0,37.0,,,2105.0,,,,,,,,,,,,,,,,
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-772601,38.0,38.0,6281.0,900,38.0,38.0,9.0,37.0,37.0,,,2694.0,,,,,,,,,,,,,,,,
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-772601,97.0,97.0,6241.0,900,97.0,97.0,9.0,98.0,98.0,,,2781.0,,,,,,,,,,,,,,,,
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-772601,74.0,74.0,5442.0,900,74.0,74.0,9.0,76.0,75.0,1.0,,2100.0,,,,,,,,,,,,,,,,
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-772601,91.0,91.0,5872.0,900,91.0,91.0,10.0,89.0,89.0,,,1744.0,,,,,,,,,,,,,,,,
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-772601,65.0,65.0,5799.0,900,65.0,65.0,9.0,65.0,65.0,,,1992.0,,1.0,,,,,,,,,,,,,,
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-772601,51.0,51.0,5648.0,900,51.0,51.0,10.0,50.0,50.0,,,2694.0,,,,,,,,,,,,,,,,
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-772601,75.0,75.0,4953.0,900,75.0,75.0,8.0,75.0,75.0,,,2123.0,,,,,,,,,,,,,,,,
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-772601,116.0,116.0,6256.0,900,115.0,115.0,11.0,111.0,110.0,1.0,,2561.0,,2.0,,,,,,,,,,1.0,1.0,,,
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-772601,115.0,115.0,5619.0,900,115.0,115.0,10.0,117.0,117.0,,,2228.0,,,,,,,,,,,,,,,,
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-772601,120.0,120.0,5270.0,900,120.0,120.0,9.0,118.0,117.0,1.0,1.0,1611.0,1.0,,,,,,,,,,,,,,,
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-772601,91.0,90.0,4726.0,900,91.0,90.0,9.0,90.0,90.0,,,1413.0,,,,,,,,,,,,,,,,
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-772601,104.0,105.0,3928.0,900,104.0,105.0,7.0,104.0,104.0,,,943.0,,,,,,,,,,,,,,,,
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-772601,97.0,97.0,4005.0,900,97.0,97.0,8.0,97.0,97.0,,,608.0,,,,,,,,,,,,,,,,
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-772601,73.0,73.0,4462.0,900,73.0,73.0,8.0,72.0,72.0,,,657.0,,,,,,,,,,,,,,,,
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-772601,65.0,65.0,4237.0,900,65.0,65.0,8.0,67.0,67.0,,,508.0,,,,,,,,,,,,,,,,
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-772601,50.0,50.0,3942.0,900,50.0,50.0,8.0,49.0,49.0,,,467.0,,,,,,,,,,,,,,,,
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-772601,73.0,73.0,3274.0,900,73.0,73.0,6.0,73.0,73.0,,,552.0,,,,,,,,,,,,,,,,
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-772601,59.0,59.0,3499.0,900,59.0,59.0,7.0,59.0,59.0,,,745.0,,,,,,,,,,,,,,,,
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-772601,68.0,68.0,3235.0,900,68.0,68.0,6.0,69.0,69.0,,,587.0,,,,,,,,,,,,,,,,
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-772601,69.0,69.0,3479.0,900,69.0,69.0,7.0,69.0,69.0,,,362.0,,,,,,,,,,,,,,,,
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-772601,57.0,57.0,3708.0,900,57.0,57.0,7.0,57.0,57.0,,,680.0,,,,,,,,,,,,,,,,
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-772601,57.0,57.0,4179.0,900,57.0,57.0,7.0,55.0,55.0,,,734.0,,,,,,,,,,,,,,,,
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-772601,54.0,54.0,3872.0,900,54.0,54.0,6.0,56.0,56.0,,,341.0,,,,,,,,,,,,,,,,
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-772601,47.0,47.0,2660.0,900,47.0,47.0,9.0,42.0,42.0,,,300.0,,,,,2.0,2.0,,,,,,,,,,
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-772601,65.0,65.0,3480.0,900,65.0,65.0,7.0,68.0,68.0,,,282.0,,,,,,,,,,,,,,,,
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-772601,60.0,60.0,3128.0,900,60.0,60.0,6.0,61.0,61.0,,,291.0,,,,,,,,,,,,,,,,
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-772601,68.0,68.0,3146.0,900,68.0,68.0,7.0,67.0,67.0,,,243.0,,,,,,,,,,,,,,,,
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-772601,49.0,49.0,3429.0,900,49.0,49.0,6.0,49.0,49.0,,,259.0,,,,,,,,,,,,,,,,
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-772601,66.0,66.0,3489.0,900,66.0,66.0,6.0,64.0,64.0,,,483.0,,,,,,,,,,,,,,,,
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-772601,73.0,73.0,3389.0,900,73.0,73.0,9.0,74.0,74.0,,,287.0,,,,,,,,,,,,,,,,
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-772601,97.0,97.0,3444.0,900,97.0,97.0,7.0,97.0,97.0,,,389.0,,,,,,,,,,,,,,,,
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-772601,78.0,78.0,4419.0,900,78.0,78.0,8.0,78.0,78.0,,,400.0,,,,,,,,,,,,,,,,
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-772601,84.0,84.0,4445.0,900,84.0,84.0,8.0,83.0,83.0,,,554.0,,,,,,,,,,,,,,,,
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-772601,87.0,87.0,5432.0,900,87.0,87.0,9.0,89.0,89.0,,,930.0,,,,,,,,,,,,,,,,
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-772601,145.0,145.0,7548.0,900,145.0,145.0,11.0,145.0,145.0,,,1734.0,,1.0,,,,,,,,,,,,,,
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-772601,154.0,154.0,7972.0,900,154.0,154.0,12.0,151.0,150.0,1.0,1.0,1297.0,1.0,,,1.0,,,,,,,,,,,,
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-772601,150.0,150.0,8364.0,900,150.0,150.0,13.0,149.0,148.0,1.0,1.0,1369.0,1.0,1.0,,,,,,,,,,,,,,
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-772601,138.0,138.0,6172.0,900,138.0,138.0,12.0,132.0,132.0,,,993.0,,,,1.0,,,,,,,,,,,,
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-772601,141.0,141.0,7395.0,900,141.0,141.0,13.0,146.0,145.0,1.0,,1040.0,,,,,,,,,,,,,,,,
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-772601,203.0,201.0,7274.0,900,203.0,201.0,13.0,197.0,197.0,,,866.0,,1.0,2.0,,,,,,,,,,,,,
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-772601,162.0,162.0,9624.0,900,162.0,162.0,15.0,155.0,155.0,,,2070.0,,3.0,,,,,,,,,,,,,,
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-772601,129.0,129.0,9625.0,900,129.0,129.0,13.0,128.0,128.0,,,2457.0,,,,,,,,,,,,,,,,
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-772601,151.0,151.0,9858.0,900,151.0,151.0,16.0,155.0,154.0,1.0,1.0,1944.0,1.0,,,,,,,,,,,,,,,
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-772601,202.0,202.0,9307.0,900,201.0,201.0,17.0,195.0,194.0,1.0,,1524.0,,5.0,,,,,,,,,,1.0,1.0,,,
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-772601,148.0,148.0,7996.0,900,148.0,148.0,12.0,148.0,148.0,,,1807.0,,,,,,,,,,,,,,,,
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-772601,144.0,144.0,7484.0,900,144.0,144.0,14.0,141.0,140.0,1.0,1.0,1658.0,1.0,2.0,,,,,,,,,,,,,,
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-772601,135.0,135.0,10458.0,900,135.0,135.0,16.0,136.0,134.0,2.0,2.0,3135.0,2.0,1.0,,,,,,,,,,,,,,
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-772601,126.0,126.0,10922.0,900,126.0,126.0,17.0,123.0,122.0,1.0,1.0,3697.0,1.0,,,,,,,,,,,,,,,
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-772601,104.0,104.0,11484.0,900,104.0,104.0,16.0,106.0,104.0,2.0,1.0,3070.0,1.0,,,,,,,,,,,,,,,
